"Pax6" "Mash1" "Zic1" "Brn2" "Tuj1" "Hes5" "Scl" "Olig2" "Stat3" "Aldh1L" "Myt1L" "Sox8"
"cell_41" 5.95686109938114 1.08650442509051 0.195637452157771 0.0483082254243779 -0.0530736826402641 1.14299916978245 0.352698587634366 0.181281122743063 -0.0419626284432503 0.0874756498555393 -0.0755965710697968 0.104778677960727
"cell_42" 5.95576394534292 1.11825011800077 0.192455392850328 0.0375265088732144 -0.0454406466486788 1.16015617817059 0.365256162746043 0.193323356053951 -0.0469786908562529 0.105793216318588 -0.0861959461966937 0.142839077639941
"cell_43" 5.97218578309432 1.12566406094086 0.229830021121648 0.044748468455937 -0.0275228576116723 1.2043882249991 0.388173793258038 0.222108270897783 -0.0530480337262472 0.118346898791838 -0.111609748652357 0.129632845231961
"cell_44" 5.99045623575316 1.14287597660559 0.24710474313523 0.0465272322409328 -0.031755364449639 1.22456749328289 0.414947362681656 0.231985425566564 -0.0528511268767868 0.152931757300422 -0.117166794390142 0.133314502208755
"cell_45" 5.96914928425049 1.15471775484681 0.260074120315483 0.0413422034127744 -0.0146584468298123 1.2429903922768 0.438204144645391 0.224258472364902 -0.0779953032822482 0.137339216089344 -0.134703356744302 0.133040258563506
"cell_46" 5.94909898086125 1.16666692480104 0.289593081227071 0.0279094935945372 -0.00420664258182425 1.25167226029804 0.417131861559111 0.213859065698989 -0.0767912163108178 0.13594470030966 -0.125058400649753 0.133576438469489
"cell_47" 5.93278133034521 1.20593215338884 0.298203847502274 0.0530500405973706 -0.0110398563376825 1.26766804042015 0.432898367763507 0.251123593802113 -0.0778602535320991 0.13749752915048 -0.140297417415204 0.133281502109443
"cell_48" 5.91713385889559 1.2293271595976 0.30570166948335 0.0174766643189801 0.0285106159010982 1.2696461369495 0.449545322614996 0.26761178446624 -0.061094823638059 0.120839821211877 -0.137596195107871 0.112296345973725
"cell_49" 5.91839467721163 1.241881325869 0.34311240851393 0.00240256885426813 0.0622183882937619 1.2732623553441 0.459342642516119 0.280612077133628 -0.0442648713584932 0.108273464268648 -0.15089641476119 0.0972942689896593
"cell_50" 5.91877898332071 1.28030733847861 0.364430166630417 0.00174183038866019 0.0467374526036603 1.2862866290926 0.510467483073079 0.284851271500272 -0.0575178754387686 0.120528272258246 -0.159749815567027 0.0993264273960985
